stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08212:85:91:1","Karlsruhe Rüppurrer Tor","49.00582010","8.40856344","0100","","","Pde:08212:85"
"de:08212:85:92:2","Karlsruhe Rüppurrer Tor","49.00593206","8.40980311","0100","","","Pde:08212:85"
"de:08212:88:0:11","Karlsruhe Hauptbahnhof Süd","48.99179328","8.40127810","0100","","","Pde:08212:88"
"de:08212:88:0:12","Karlsruhe Hbf Südausgang","48.99170487","8.40125115","0100","","","Pde:08212:88"
"de:08212:89:1:4","KA Hauptbahnhof (Vorplatz)","48.99431605","8.39916706","0100","","","Pde:08212:89"
"de:08212:89:1:E1","Karlsruhe Hauptbahnhof (Vorplatz)","48.99461075","8.39997554","0100","","","Pde:08212:89"
"de:08212:89:1:E2","KA Hauptbahnhof (Vorplatz)","48.99448698","8.39945452","0100","","","Pde:08212:89"
"de:08212:89:1:E3","Karlsruhe Hauptbahnhof (Vorplatz)","48.99448108","8.39942757","0100","","","Pde:08212:89"
"de:08212:89:1:F","KA Hauptbahnhof (Vorplatz)","48.99433962","8.39924791","0100","","","Pde:08212:89"
"de:08212:89:3:1","KA Hauptbahnhof (Vorplatz)","48.99441035","8.40009232","0100","","","Pde:08212:89"
"de:08212:89:4:2","KA Hauptbahnhof (Vorplatz)","48.99445750","8.40005639","0100","","","Pde:08212:89"
"de:08212:89:5:3","KA Hauptbahnhof (Vorplatz)","48.99427479","8.39919401","0100","","","Pde:08212:89"
"de:08212:89:6:24","Karlsruhe Hauptbahnhof (Vorplatz)","48.99452234","8.39937367","0100","","","Pde:08212:89"
"de:08212:89:7:M","KA Hauptbahnhof (Vorplatz)","48.99479936","8.40070318","0100","","","Pde:08212:89"
"de:08212:9:1:1","Karlsruhe Weinweg","49.00450010","8.44111838","0100","","","Pde:08212:9"
"de:08212:9:1:3","Karlsruhe Weinweg","49.00454724","8.44085787","0100","","","Pde:08212:9"
"de:08212:9:2:2","Karlsruhe Weinweg","49.00431152","8.44196280","0100","","","Pde:08212:9"
"de:08212:9:2:4","Karlsruhe Weinweg","49.00428795","8.44210653","0100","","","Pde:08212:9"
"de:08212:90:5:7","Karlsruhe Hauptbahnhof","48.99331992","8.40142183","0100","","","Pde:08212:90"
"de:08212:90003:1:1","Durlach Turmberg Talstation","48.99839463","8.48092273","0100","","","Pde:08212:90003"
"de:08212:9009:2:2",".","49.00764683","8.43629443","0100","","","Pde:08212:9009"
"de:08212:9021:1:1","Karlsruhe Einfahrt über Gl. 21","49.00767629","8.43365338","0100","","",""
"de:08212:9022:2:2","Karlsruhe Ausfahrt über Gl. 22","49.00781182","8.43312338","0100","","",""
"de:08212:9030:0:1","Hagsfeld Weglangstraße","49.02655840","8.45570702","0100","","",""
"de:08212:9031:0:1","Hagsfeld Ruschgraben","49.02896160","8.45806959","0100","","",""
"de:08212:9043:2:2","Karlsruhe Historisches Depot 1913","49.00700454","8.43425525","0100","","",""
"de:08212:9044:1:1","Karlsruhe Ausfahrt über Gl. 44","49.00652723","8.43407559","0100","","",""
"de:08212:9088:1:1","Karlsruhe Bh Gerwigstraße (Gleis 88)","49.00748773","8.43668071","0100","","",""
"de:08212:91:1:1","Karlsruhe Ebertstraße","48.99458718","8.39467548","0100","","","Pde:08212:91"
"de:08212:91:1:2","Karlsruhe Ebertstraße","48.99452823","8.39515159","0100","","","Pde:08212:91"
"de:08212:91:11:11","Karlsruhe Ebertstraße","48.99455181","8.39526837","0100","","","Pde:08212:91"
"de:08212:91:11:12","Karlsruhe Ebertstraße","48.99449876","8.39555583","0100","","","Pde:08212:91"
"de:08212:91004:0:1","Grünwettersb. H.-Barth-Schule","48.95357081","8.47673658","0100","","",""
"de:08212:91006:12:12","Oberreut Realschule","48.99306647","8.36136595","0100","","",""
"de:08212:98:1:1","Karlsruhe Poststraße","48.99504102","8.40306575","0100","","","Pde:08212:98"
"de:08212:98:11:11","Karlsruhe Poststraße","48.99509996","8.40302982","0100","","","Pde:08212:98"
"de:08212:98:12:12","Karlsruhe Poststraße","48.99492903","8.40292202","0100","","","Pde:08212:98"
"de:08212:98:2:2","Karlsruhe Poststraße","48.99524731","8.40396406","0100","","","Pde:08212:98"
"de:08212:991:2:2","Karlsruhe Betriebshof West","49.02356013","8.33685991","0100","","","Pde:08212:991"
